first_name,last_name,age,marital_status,speak_1,listen_1,read_1,write_1,all_2,education,work_experience,arranged_employment,adaptability_spouse_language,adaptability_spouse_education,adaptability_spouse_work,adaptability_you_education,adaptability_you_work,adaptability_you_employment,adaptability_relatives
Sean,T. Krishnan,37,Single,9,8,7,10,yes,"Two-year degree, diploma or certificate",11,no,no,no,no,no,no,yes,no
Searit,Kahsay Huluf,66,Married,10,10,9,10,yes,Bachelor’s degree or other programs (three or more years),3,yes,no,no,no,no,no,yes,yes
Selen,Atiker,70,Married,9,8,7,8,yes,"Two or more certificates, diplomas, or degrees",13,no,no,no,no,no,yes,no,yes
Sequoia,Blankenship,46,Married,7,9,7,8,no,"Two or more certificates, diplomas, or degrees",0,yes,yes,no,no,no,yes,yes,no
Serena,Dettman,36,Married,9,7,8,9,yes,University degree at the Doctoral (PhD) level,15,yes,no,no,no,no,yes,yes,no
Seth,Freeman,56,Married,10,7,10,9,no,"Two or more certificates, diplomas, or degrees",7,no,no,no,no,yes,yes,yes,no
Seth,Van Booven,64,Married,9,8,10,10,yes,University degree at the Doctoral (PhD) level,9,yes,yes,no,no,yes,no,no,no
Shahbaz,Khan,22,Single,10,7,9,9,no,Secondary school (high school diploma),7,no,no,no,no,yes,no,yes,no
Shalini,Vijayan,71,Single,8,8,10,9,yes,Bachelor’s degree or other programs (three or more years),3,yes,no,no,no,no,no,yes,yes
Shannon,Nicosia,18,Married,8,8,8,9,yes,Secondary school (high school diploma),4,no,yes,no,no,yes,yes,yes,yes
Shannon,Wood,64,Married,10,8,8,10,yes,University degree at the Master’s level,3,yes,no,no,no,yes,no,yes,no
Shari,Villarde,28,Married,7,8,9,10,no,"One-year degree, diploma or certificate",7,yes,no,no,no,yes,no,yes,yes
Sharmila,Guha Lash,63,Single,9,9,8,10,no,"Two-year degree, diploma or certificate",4,yes,no,no,no,yes,no,yes,no
Sharon,Calahan,71,Single,7,9,9,9,yes,Bachelor’s degree or other programs (three or more years),3,no,no,no,no,yes,no,yes,no
Sharon,Dovas,40,Married,9,9,7,8,no,"Two-year degree, diploma or certificate",3,no,no,no,no,no,yes,yes,yes
Shaun,Chacko,51,Single,10,9,10,8,yes,Bachelor’s degree or other programs (three or more years),13,yes,no,no,no,no,yes,no,no
Shaun,Galinak,55,Married,10,7,10,10,no,"One-year degree, diploma or certificate",0,no,no,no,no,no,yes,yes,yes
Shawn,Hovis,59,Married,10,8,10,8,no,Secondary school (high school diploma),15,yes,yes,no,no,no,no,yes,no
Shawn,Mann,29,Single,8,9,7,9,no,Professional degree needed to practice in a licensed profession,12,yes,no,no,no,no,yes,yes,no
Shawn,Zhou,54,Single,7,9,9,8,yes,Professional degree needed to practice in a licensed profession,12,no,no,no,no,yes,yes,yes,no
Shelley,Roden,24,Married,10,8,10,10,yes,University degree at the Master’s level,4,no,yes,no,no,yes,yes,yes,no
Sherry,Cola,72,Single,8,7,7,9,no,Professional degree needed to practice in a licensed profession,2,no,no,no,no,no,no,no,no
Shiho,Tilley,56,Married,8,10,10,7,yes,University degree at the Doctoral (PhD) level,11,yes,yes,no,no,yes,no,yes,yes
Shondalia,White,65,Single,8,10,7,8,no,Secondary school (high school diploma),1,yes,no,no,no,no,no,yes,yes
Shubha,Jagannatha,64,Married,10,9,9,10,no,Professional degree needed to practice in a licensed profession,14,yes,yes,no,no,yes,yes,yes,no
Sienna,Spencer,36,Married,9,10,8,8,yes,Professional degree needed to practice in a licensed profession,0,yes,yes,no,no,yes,yes,no,no
Simon,Baek,72,Married,10,9,7,9,yes,Secondary school (high school diploma),4,yes,no,no,no,no,no,yes,yes
Songa,Lee,60,Single,9,7,9,10,yes,University degree at the Master’s level,3,no,no,no,no,no,no,yes,yes
Sonoko,Konishi,38,Married,7,7,9,7,no,University degree at the Master’s level,13,no,yes,no,no,yes,yes,yes,yes
Sophia,Bailey,50,Single,8,10,9,8,yes,Professional degree needed to practice in a licensed profession,7,yes,no,no,no,yes,no,no,yes
Sophia,Mitchell,61,Married,9,8,8,9,yes,"Two or more certificates, diplomas, or degrees",15,no,yes,no,no,yes,yes,no,yes
Sophia,Borich,33,Single,10,9,9,8,yes,"Two or more certificates, diplomas, or degrees",14,yes,no,no,no,no,no,yes,yes
Sophia,Ohara,50,Married,10,7,9,9,no,University degree at the Master’s level,4,no,no,no,no,no,no,no,yes
Spike,Fowler,39,Single,7,8,8,10,yes,"Two-year degree, diploma or certificate",15,yes,no,no,no,yes,no,no,no
Staphon,Arnold,18,Married,7,9,9,9,no,Bachelor’s degree or other programs (three or more years),3,yes,yes,no,no,yes,no,yes,no
Stefan,Gronsky,44,Single,10,10,7,9,no,"Two or more certificates, diplomas, or degrees",9,yes,no,no,no,no,no,no,yes
Stefan,Schulze,75,Married,9,9,9,7,no,Bachelor’s degree or other programs (three or more years),13,no,yes,no,no,yes,no,yes,yes
Stella,Foster,62,Married,9,9,8,10,no,"Two or more certificates, diplomas, or degrees",12,no,yes,no,no,no,no,no,no
Stella,Koh,63,Single,8,9,8,9,no,"One-year degree, diploma or certificate",0,no,no,no,no,yes,no,yes,yes
Stephan,Steinbach,70,Single,8,10,8,7,no,"Two or more certificates, diplomas, or degrees",9,no,no,no,no,no,no,yes,no
Stephanie,Gee Galaviz,33,Single,10,7,7,9,no,University degree at the Master’s level,15,yes,no,no,no,no,yes,yes,yes
Stephanie,Kelly,34,Single,10,9,7,10,yes,"Two-year degree, diploma or certificate",12,yes,no,no,no,no,no,yes,no
Stephanie,Matthews,57,Married,7,9,7,9,yes,"One-year degree, diploma or certificate",0,no,no,no,no,no,yes,no,no
Stephanie,Nicks,38,Married,9,9,7,8,yes,Secondary school (high school diploma),11,no,yes,no,no,yes,no,yes,yes
Stephanie,Pham Aganon,24,Single,8,9,7,8,no,Bachelor’s degree or other programs (three or more years),11,yes,no,no,no,no,no,yes,yes
Stephen,Friedman,53,Single,8,10,8,7,no,"Two-year degree, diploma or certificate",5,yes,no,no,no,yes,yes,yes,yes
Stephen,Kujala,38,Married,7,8,9,7,no,University degree at the Master’s level,11,yes,no,no,no,yes,no,yes,no
Stephen,Urata,32,Married,9,9,10,10,yes,"Two or more certificates, diplomas, or degrees",11,yes,no,no,no,yes,no,yes,yes
Stephen,Wong,25,Married,9,9,8,10,yes,Secondary school (high school diploma),5,no,yes,no,no,no,yes,yes,yes
Steve,Bissinger,75,Single,7,8,9,8,no,"One-year degree, diploma or certificate",5,yes,no,no,no,no,yes,no,no
Steve,Bloom,20,Single,9,7,9,9,no,Professional degree needed to practice in a licensed profession,7,yes,no,no,no,no,no,yes,no
Steve,Erdody,68,Married,10,10,10,7,yes,"One-year degree, diploma or certificate",4,no,no,no,no,yes,yes,no,no
Steve,Karski,50,Single,8,9,10,10,yes,University degree at the Master’s level,2,yes,no,no,no,yes,yes,no,no
Steve,LaVietes,40,Single,7,9,10,7,no,Secondary school (high school diploma),10,yes,no,no,no,yes,no,no,no
Steve,Mason,65,Married,10,9,7,9,yes,Bachelor’s degree or other programs (three or more years),11,no,yes,no,no,yes,no,no,no
Steve,May,64,Married,9,8,7,7,no,Bachelor’s degree or other programs (three or more years),6,yes,yes,no,no,no,no,yes,no
Steve,Morris,40,Single,7,9,9,10,no,Secondary school (high school diploma),5,yes,no,no,no,no,no,no,no
Steve,Purcell,70,Married,10,10,9,8,no,Secondary school (high school diploma),8,yes,no,no,no,no,no,yes,no
Steven,Scott,27,Married,9,7,9,8,yes,University degree at the Master’s level,11,no,yes,no,no,yes,yes,no,yes
Steven,Clay Hunter,46,Single,8,8,8,7,yes,"One-year degree, diploma or certificate",6,yes,no,no,no,yes,no,no,yes
Steven,Holtman,64,Married,7,7,8,9,yes,"Two or more certificates, diplomas, or degrees",4,yes,yes,no,no,yes,no,no,no
Steven,Ricks,71,Married,8,10,10,10,no,Bachelor’s degree or other programs (three or more years),3,yes,yes,no,no,no,yes,no,no
Stewart,Pomeroy,34,Single,9,7,9,10,no,Bachelor’s degree or other programs (three or more years),2,no,no,no,no,yes,no,no,yes
Stuart,Clark,22,Single,10,8,8,7,no,"Two-year degree, diploma or certificate",11,no,no,no,no,no,no,yes,no
Sungyeon,Joh,47,Single,10,9,10,7,yes,"One-year degree, diploma or certificate",15,yes,no,no,no,yes,no,yes,no
Sunmee,Joh,72,Single,7,9,8,7,yes,Bachelor’s degree or other programs (three or more years),9,yes,no,no,no,yes,no,no,yes
Sunya,Boonyatera,35,Single,8,10,10,10,yes,Professional degree needed to practice in a licensed profession,15,yes,no,no,no,yes,yes,no,yes
Sureena,Mann,43,Married,10,10,9,9,yes,Professional degree needed to practice in a licensed profession,6,yes,yes,no,no,yes,yes,no,yes
Susan,Brunig,51,Single,8,8,9,9,yes,"One-year degree, diploma or certificate",14,yes,no,no,no,no,yes,no,no
Susan,Fisher Fong,52,Married,7,10,7,10,no,Professional degree needed to practice in a licensed profession,5,yes,yes,no,no,yes,no,yes,no
Susan,Salituro,27,Married,8,10,10,9,no,University degree at the Doctoral (PhD) level,15,no,no,no,no,no,yes,yes,yes
Susanne,Rublein,33,Single,10,7,8,7,no,"One-year degree, diploma or certificate",3,yes,no,no,no,no,yes,no,no
Suz,Loshin,72,Married,7,8,7,10,no,"Two-year degree, diploma or certificate",9,no,no,no,no,no,yes,yes,yes
Suzanne,Waters,34,Single,10,9,7,9,yes,"One-year degree, diploma or certificate",13,yes,no,no,no,no,no,no,yes
Sydney,Crawford,53,Single,10,8,10,10,yes,Professional degree needed to practice in a licensed profession,9,no,no,no,no,yes,yes,no,yes
Sydney,Thomas,28,Married,7,9,8,8,no,"One-year degree, diploma or certificate",5,yes,no,no,no,no,no,yes,yes
Sylvia,Gray Wong,66,Single,10,9,9,7,yes,"Two or more certificates, diplomas, or degrees",10,yes,no,no,no,yes,no,yes,yes
Tadahiro,Uesugi,58,Married,7,9,9,10,no,"Two or more certificates, diplomas, or degrees",7,yes,no,no,no,no,yes,no,yes
Tal,Shwarzman,63,Single,9,10,10,8,no,"One-year degree, diploma or certificate",4,no,no,no,no,yes,yes,no,no
Tamara,Hatwan,28,Married,10,8,7,7,yes,University degree at the Master’s level,0,no,yes,no,no,yes,no,no,yes
Tasha,Sounart,65,Married,7,7,8,7,no,Bachelor’s degree or other programs (three or more years),8,yes,no,no,no,yes,yes,yes,yes
Tatsuro,Kiuchi,32,Married,10,8,10,9,no,Bachelor’s degree or other programs (three or more years),10,no,yes,no,no,no,no,no,yes
Teag,Reaves,18,Married,7,7,10,10,no,University degree at the Doctoral (PhD) level,2,yes,no,no,no,no,no,no,yes
Ted,Jones,60,Married,8,10,8,8,yes,University degree at the Doctoral (PhD) level,8,yes,no,no,no,no,no,no,yes
Ted,Atkatz,30,Single,8,7,10,9,no,"Two-year degree, diploma or certificate",12,yes,no,no,no,no,no,no,no
Teresa,Falcone,60,Married,8,9,7,8,yes,University degree at the Master’s level,15,yes,no,no,no,no,no,yes,no
Teresa,Nord Storhoff,40,Married,9,7,7,7,no,University degree at the Doctoral (PhD) level,6,no,no,no,no,yes,yes,yes,no
Teresa,Stanislav,71,Single,9,8,8,9,yes,"Two or more certificates, diplomas, or degrees",5,no,no,no,no,yes,yes,yes,yes
Terri,Douglas,19,Married,10,8,9,8,yes,"One-year degree, diploma or certificate",7,yes,yes,no,no,yes,no,yes,no
Terry,Lee Moseley,43,Single,10,10,9,9,no,University degree at the Doctoral (PhD) level,15,yes,no,no,no,yes,yes,no,yes
Terry,Song,46,Married,7,8,10,7,no,Bachelor’s degree or other programs (three or more years),7,no,yes,no,no,yes,yes,no,yes
Tess,Cameron,32,Married,9,9,9,7,no,"Two-year degree, diploma or certificate",7,yes,no,no,no,yes,yes,yes,no
Thidaratana,Annee Jonjai,37,Married,8,7,10,8,yes,University degree at the Master’s level,8,yes,no,no,no,yes,no,yes,no
Thierry,Dervieux-Lecocq,25,Single,10,10,8,9,yes,Secondary school (high school diploma),0,yes,no,no,no,yes,yes,yes,no
Thomas,Gonzales,28,Married,10,7,9,8,no,"Two or more certificates, diplomas, or degrees",4,no,yes,no,no,yes,no,yes,no
Thomas,Hahn,36,Married,10,7,7,10,yes,University degree at the Doctoral (PhD) level,12,yes,yes,no,no,yes,yes,no,no
Thomas,Hardisty,55,Married,7,10,8,7,yes,"Two-year degree, diploma or certificate",4,yes,yes,no,no,no,no,no,no
Thomas,Harte,48,Single,7,9,7,9,no,Professional degree needed to practice in a licensed profession,13,no,no,no,no,no,yes,no,yes
Thomas,Indermaur,69,Single,7,10,9,10,yes,Secondary school (high school diploma),4,no,no,no,no,yes,no,no,yes
Thomas,Porter,48,Married,8,9,7,10,no,"One-year degree, diploma or certificate",13,yes,yes,no,no,no,yes,yes,no
Tia,Wallace Kratter,23,Single,9,8,10,8,no,Secondary school (high school diploma),12,no,no,no,no,no,yes,no,no
Tiana,Craig,42,Single,8,7,7,7,no,University degree at the Doctoral (PhD) level,2,yes,no,no,no,yes,yes,yes,yes
Tiana,Ellis,22,Married,9,8,9,7,no,"Two or more certificates, diplomas, or degrees",10,yes,no,no,no,no,yes,yes,yes
Tiffany,Lopez,71,Married,10,7,9,9,yes,University degree at the Master’s level,2,yes,yes,no,no,yes,no,yes,yes
Tiffany,Reno Fung,62,Married,8,9,7,7,no,"Two-year degree, diploma or certificate",9,yes,no,no,no,yes,no,no,yes
Tiffany,Ribera-McKay,24,Single,8,10,8,7,no,University degree at the Master’s level,13,yes,no,no,no,yes,no,no,no
Tim,Best,18,Single,8,7,8,7,no,Bachelor’s degree or other programs (three or more years),7,yes,no,no,no,no,no,no,yes
Tim,Speltz,41,Married,10,10,7,10,yes,Professional degree needed to practice in a licensed profession,5,yes,no,no,no,yes,yes,no,yes
Timothy,Loo,59,Single,10,7,8,10,no,"Two or more certificates, diplomas, or degrees",6,no,no,no,no,yes,no,no,yes
Timothy,Palmer,33,Single,10,8,8,10,no,Bachelor’s degree or other programs (three or more years),3,yes,no,no,no,no,no,no,yes
Timothy,Zohr,48,Single,8,9,10,8,yes,University degree at the Master’s level,10,no,no,no,no,no,yes,no,no
Tlaloc,Alvarez,22,Married,9,7,8,10,no,University degree at the Master’s level,3,yes,no,no,no,yes,yes,no,no
Toan-Vinh,Le,34,Single,9,7,9,8,yes,Professional degree needed to practice in a licensed profession,4,no,no,no,no,no,no,no,yes
Todd,Elliott,45,Single,7,7,9,10,no,Secondary school (high school diploma),12,no,no,no,no,yes,yes,no,yes
Todd,Honeycutt,71,Single,8,9,9,9,yes,Secondary school (high school diploma),0,yes,no,no,no,no,no,yes,yes
Todd,R. Krish,53,Single,7,8,10,7,no,Professional degree needed to practice in a licensed profession,7,no,no,no,no,no,no,no,yes
Tom,Cauchois,73,Married,8,7,7,8,yes,"Two or more certificates, diplomas, or degrees",3,no,no,no,no,yes,yes,yes,no
Tom,Gately,37,Single,8,7,10,7,yes,Professional degree needed to practice in a licensed profession,1,yes,no,no,no,no,yes,yes,no
Tom,MacDougall,59,Single,8,10,9,8,yes,Secondary school (high school diploma),3,no,no,no,no,yes,yes,yes,yes
Tom,Miller,40,Married,10,9,8,10,yes,"Two-year degree, diploma or certificate",0,no,yes,no,no,yes,no,yes,yes
Tom,Nettleship,36,Married,8,10,9,9,yes,University degree at the Doctoral (PhD) level,9,yes,no,no,no,yes,yes,yes,yes
Tomoyuki,Harashima,41,Single,8,10,7,9,no,"One-year degree, diploma or certificate",0,yes,no,no,no,no,yes,no,no
Tony,Kaplan,53,Married,9,7,8,9,no,Professional degree needed to practice in a licensed profession,2,no,no,no,no,no,no,no,no
Tony,Maki,56,Single,7,9,10,8,no,"One-year degree, diploma or certificate",5,no,no,no,no,no,yes,yes,no
Tony,Rosenast,25,Single,8,9,10,9,yes,Professional degree needed to practice in a licensed profession,2,no,no,no,no,no,yes,no,yes
Topher,Ngo,64,Single,7,7,10,7,no,"One-year degree, diploma or certificate",14,yes,no,no,no,no,yes,yes,yes
Tracey,Walker,36,Single,9,7,10,10,no,"Two-year degree, diploma or certificate",14,yes,no,no,no,no,no,yes,no
Trevor,Jimenez,31,Single,7,9,9,7,yes,"One-year degree, diploma or certificate",3,yes,no,no,no,no,yes,yes,yes
Trey,Henry,55,Married,7,9,7,9,no,"Two or more certificates, diplomas, or degrees",2,yes,yes,no,no,yes,yes,no,no
Tricia,Andres,23,Single,9,10,10,9,yes,"Two or more certificates, diplomas, or degrees",4,no,no,no,no,yes,yes,yes,yes
Trina,M. Roy,65,Married,9,10,10,10,yes,University degree at the Doctoral (PhD) level,14,yes,no,no,no,yes,no,no,no
Trinity,Jo-Li Bliss,33,Single,10,10,8,10,no,Professional degree needed to practice in a licensed profession,7,no,no,no,no,no,yes,yes,yes
Tristan,Allerick Chen,20,Single,10,8,8,10,no,"One-year degree, diploma or certificate",15,yes,no,no,no,yes,yes,no,yes
Tsang,Pui-Yee,42,Married,7,7,9,9,yes,"Two or more certificates, diplomas, or degrees",6,yes,no,no,no,no,yes,yes,yes
Tyler,Fazakerley,44,Married,10,10,9,9,yes,Professional degree needed to practice in a licensed profession,3,no,no,no,no,yes,yes,no,yes
Tyler,Schroeder,71,Single,8,7,7,10,yes,"One-year degree, diploma or certificate",8,yes,no,no,no,yes,no,yes,yes
Ulka,Simone Mohanty,64,Single,7,8,9,10,no,"Two-year degree, diploma or certificate",2,no,no,no,no,yes,no,no,no
Uma,Havaligi,18,Single,8,9,8,9,no,"Two or more certificates, diplomas, or degrees",9,yes,no,no,no,no,no,no,no
Valeria,Howard,36,Married,8,7,8,8,yes,Secondary school (high school diploma),7,no,no,no,no,no,yes,yes,yes
Valerie,Hathaway,32,Married,10,10,8,10,yes,"Two or more certificates, diplomas, or degrees",1,yes,yes,no,no,yes,no,no,yes
Vanessa,Russell,22,Single,7,10,8,9,no,"Two or more certificates, diplomas, or degrees",12,yes,no,no,no,no,yes,yes,no
Vanessa,Freebairn-Smith,73,Single,7,8,9,7,no,University degree at the Master’s level,13,no,no,no,no,no,no,no,yes
Varun,Talwar,21,Married,10,8,7,7,no,Secondary school (high school diploma),11,no,yes,no,no,no,no,no,no
Venkateswaran,Krishna,40,Single,7,10,7,7,yes,"Two or more certificates, diplomas, or degrees",7,no,no,no,no,yes,no,yes,no
Verónica,Toledo,49,Single,9,10,7,9,yes,University degree at the Doctoral (PhD) level,5,yes,no,no,no,no,yes,no,no
Victor,Navone,56,Single,7,10,7,7,no,Secondary school (high school diploma),12,yes,no,no,no,no,yes,no,yes
Victoria,Manley Thompson,23,Married,8,9,8,8,yes,Bachelor’s degree or other programs (three or more years),15,yes,no,no,no,yes,yes,no,yes
Vince,Caro,32,Married,7,9,7,10,yes,"Two-year degree, diploma or certificate",2,no,yes,no,no,yes,no,no,yes
Vincent,Sulit,59,Single,8,10,10,9,no,"One-year degree, diploma or certificate",9,yes,no,no,no,yes,yes,yes,yes
Violet,Armstrong,18,Married,9,8,10,8,yes,"One-year degree, diploma or certificate",4,yes,no,no,no,yes,no,yes,no
Violet,Grace Schaffer,20,Married,10,7,10,7,yes,Bachelor’s degree or other programs (three or more years),14,no,no,no,no,yes,no,yes,yes
Vivian,Morgowicz,48,Single,8,7,7,9,no,Professional degree needed to practice in a licensed profession,5,no,no,no,no,yes,yes,yes,no
Vivian,Rodriguez,61,Single,7,9,10,9,yes,"One-year degree, diploma or certificate",6,no,no,no,no,no,no,yes,no
Vivienne,Rutherford,71,Single,9,10,9,7,yes,University degree at the Master’s level,3,no,no,no,no,yes,yes,no,no
Vladimir,Kooperman,31,Married,8,7,9,8,no,"Two-year degree, diploma or certificate",3,yes,yes,no,no,yes,no,yes,no
Wade,Culbreath,57,Married,8,7,7,10,yes,Bachelor’s degree or other programs (three or more years),10,no,yes,no,no,no,yes,no,no
Wai,Ching Ho,60,Married,7,9,10,10,no,University degree at the Doctoral (PhD) level,3,yes,no,no,no,yes,no,yes,no
Walter,Allen,43,Single,9,7,7,8,no,University degree at the Master’s level,8,yes,no,no,no,yes,no,no,no
Warren,Latimer,36,Single,7,7,9,9,yes,"Two or more certificates, diplomas, or degrees",4,yes,no,no,no,yes,yes,yes,no
Wayne,Bergeron,58,Single,9,8,8,7,no,University degree at the Doctoral (PhD) level,10,yes,no,no,no,no,yes,yes,no
Wen-Chin,Hsu,37,Married,9,8,9,10,no,University degree at the Doctoral (PhD) level,8,no,yes,no,no,yes,no,yes,no
Wendell,Lee,55,Married,10,8,8,7,yes,Professional degree needed to practice in a licensed profession,12,yes,yes,no,no,no,yes,yes,no
Wendy,Avalos Santillan,44,Married,7,10,7,10,yes,"One-year degree, diploma or certificate",0,no,yes,no,no,no,no,yes,yes
Wendy,Chen,35,Married,7,9,9,9,no,University degree at the Master’s level,14,yes,no,no,no,yes,no,no,no
